Name,Type,ID,Wall_Width, Category , Category , Curtain version , Locked , Range , Angle 2 , Angle 1 , Deletable , Id , Family and Type , Family , Type , Family Name , Type Id , Bottom Vertical Projection , Top Vertical Projection , Horizontal Projection , Cross-Section , Base Extension Distance , Top Extension Distance , Radius , Angle , Related to Mass , Location Line Offset , Location Line , Base is Attached , Top is Attached , Top Offset , Base Offset , Base Constraint , Unconnected Height , Top Constraint , Room Bounding , Abstract Join Strength Order , Analytical Space Bounding , Volume , Area , Length , Desired Width , Image , Design Option , Design Option , Comments , Assembly Description , Assembly Code , Edited by , Workset , Type Name , Mark , Categorize as , Phase Demolished , Phase Created , Curved Edge Condition , Can host rebar , Structural , Enable Analytical Model , Structural Usage , Wall Modifier 
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5441617,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5441617,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,38340,7668,68.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5441664,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5441664,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,51925,10385,77.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5441665,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5441665,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.785398,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,27917.06892,6253.413783,41.667267,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5441666,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5441666,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,9072.612011,2149.522402,17.076746,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5441667,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5441667,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,47570,9514,68.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5441969,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5441969,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,14040,2808,26,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442042,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442042,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,89842.5,17968.5,163.875,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442071,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442071,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,14141.25,2828.25,26.1875,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442092,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442092,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,13938.75,2787.75,28.3125,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442173,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442173,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,11475,2295,21.25,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442365,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442365,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,4995,999,9.25,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442471,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442471,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,8030.373902,1606.07478,12.371063,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442553,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442553,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,76815,15363,144.75,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442641,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442641,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,35640,7128,63.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442739,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442739,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,13230,2646,24.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442800,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442800,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,21937.5,4387.5,43.125,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5442902,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5442902,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,94770,18954,175.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443064,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443064,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,33075,6615,61.25,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443212,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443212,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,12285,2457,25.25,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443229,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443229,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,10597.5,2119.5,14.625,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443263,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443263,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,56700,11340,107.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443313,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443313,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,16132.5,3226.500001,32.375,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443415,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443415,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,3507.7431,701.54862,3.995821,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443445,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443445,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,16807.5,3361.5,31.125,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5443508,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5443508,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,14040,2808,26,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5444096,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5444096,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,17420,3484,26,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5444098,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5444098,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,111471.25,22294.25,163.875,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5444099,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5444099,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,17545.625,3509.125,26.1875,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
